DATETIME,price
2011-03-28,0.3103199999999998
2011-03-29,0.3101799999999999
2011-03-30,0.3092999999999998
2011-03-31,0.3101599999999999
2011-04-01,0.31199999999999983
2011-04-04,0.3105399999999998
2011-04-05,0.3136199999999999
2011-04-06,0.3184799999999999
2011-04-07,0.3179799999999998
2011-04-08,0.32221999999999984
2011-04-11,0.32099999999999984
2011-04-12,0.32109999999999983
2011-04-13,0.3220399999999999
2011-04-14,0.3250599999999998
2011-04-15,0.3236199999999998
2011-04-18,0.3146199999999999
2011-04-19,0.3192599999999999
2011-04-20,0.3234799999999999
2011-04-21,0.3273999999999998
2011-04-25,0.32775999999999983
2011-04-26,0.3293599999999999
2011-04-27,0.33333999999999986
2011-04-28,0.3344999999999998
2011-04-29,0.33577999999999986
2011-05-02,0.33667999999999987
2011-05-03,0.3343599999999999
2011-05-04,0.3342599999999999
2011-05-05,0.32423999999999986
2011-05-06,0.32313999999999987
2011-05-09,0.32321999999999984
2011-05-10,0.3252799999999999
2011-05-11,0.32145999999999986
2011-05-12,0.32267999999999986
2011-05-13,0.31755999999999984
2011-05-16,0.31979999999999986
2011-05-17,0.3212599999999999
2011-05-18,0.32221999999999984
2011-05-19,0.32435999999999987
2011-05-20,0.32111999999999985
2011-05-23,0.3155199999999998
2011-05-24,0.3164799999999999
2011-05-25,0.31421999999999983
2011-05-26,0.31457999999999986
2011-05-27,0.31857999999999986
2011-05-31,0.3232599999999999
2011-06-01,0.32165999999999983
2011-06-02,0.3258199999999999
2011-06-03,0.3293999999999998
2011-06-06,0.3274199999999998
2011-06-07,0.3325799999999999
2011-06-08,0.3285199999999999
2011-06-09,0.3277199999999999
2011-06-10,0.32431999999999983
2011-06-13,0.3261799999999999
2011-06-14,0.32767999999999986
2011-06-15,0.31919999999999993
2011-06-16,0.3146199999999999
2011-06-17,0.31989999999999985
2011-06-20,0.31891999999999987
2011-06-21,0.3219199999999999
2011-06-22,0.32097999999999993
2011-06-23,0.3157199999999999
2011-06-24,0.3158399999999999
2011-06-27,0.3169599999999999
2011-06-28,0.3185199999999999
2011-06-29,0.3223799999999999
2011-06-30,0.3252599999999999
2011-07-01,0.3284199999999998
2011-07-05,0.32511999999999985
2011-07-06,0.3220399999999999
2011-07-07,0.32543999999999984
2011-07-08,0.3209399999999999
2011-07-11,0.3116599999999998
2011-07-12,0.3091599999999999
2011-07-13,0.31325999999999987
2011-07-14,0.31131999999999993
2011-07-15,0.3125999999999999
2011-07-18,0.30991999999999986
2011-07-19,0.3128199999999999
2011-07-20,0.3170399999999999
2011-07-21,0.3226399999999999
2011-07-22,0.3218599999999999
2011-07-25,0.32001999999999986
2011-07-26,0.32423999999999986
2011-07-27,0.3184999999999999
2011-07-28,0.3184199999999999
2011-07-29,0.3208599999999999
2011-08-01,0.31801999999999986
2011-08-02,0.31389999999999985
2011-08-03,0.31699999999999984
2011-08-04,0.31135999999999986
2011-08-05,0.31533999999999984
2011-08-08,0.3099799999999999
2011-08-09,0.30743999999999994
2011-08-10,0.30213999999999985
2011-08-11,0.30547999999999986
2011-08-12,0.30545999999999984
2011-08-15,0.3107399999999999
2011-08-16,0.30879999999999985
2011-08-17,0.31123999999999985
2011-08-18,0.3041999999999999
2011-08-19,0.3053799999999999
2011-08-22,0.30689999999999984
2011-08-23,0.3101599999999999
2011-08-24,0.30825999999999987
2011-08-25,0.3072999999999999
2011-08-26,0.3112999999999999
2011-08-29,0.31135999999999986
2011-08-30,0.31023999999999985
2011-08-31,0.31023999999999985
2011-09-01,0.3074199999999999
2011-09-02,0.30103999999999986
2011-09-06,0.2928599999999999
2011-09-07,0.29793999999999987
2011-09-08,0.28857999999999984
2011-09-09,0.28115999999999985
2011-09-12,0.2763199999999999
2011-09-13,0.27961999999999987
2011-09-14,0.2765199999999999
2011-09-15,0.2840799999999999
2011-09-16,0.28369999999999984
2011-09-19,0.27549999999999986
2011-09-20,0.2754199999999999
2011-09-21,0.27135999999999993
2011-09-22,0.2614599999999999
2011-09-23,0.27027999999999985
2011-09-26,0.2670199999999999
2011-09-27,0.2748999999999998
2011-09-28,0.2678799999999999
2011-09-29,0.2684599999999999
2011-09-30,0.26681999999999984
2011-10-03,0.2625799999999998
2011-10-04,0.26329999999999987
2011-10-05,0.2686799999999999
2011-10-06,0.2696599999999999
2011-10-07,0.2687999999999998
2011-10-10,0.28045999999999993
2011-10-11,0.27993999999999986
2011-10-12,0.28503999999999985
2011-10-13,0.2840999999999999
2011-10-14,0.28593999999999986
2011-10-17,0.2784399999999999
2011-10-18,0.2793199999999999
2011-10-19,0.2789799999999999
2011-10-20,0.2760999999999999
2011-10-21,0.2785199999999999
2011-10-24,0.28325999999999985
2011-10-25,0.28259999999999985
2011-10-26,0.2806799999999998
2011-10-27,0.2945399999999999
2011-10-28,0.2901999999999999
2011-10-31,0.2811799999999999
2011-11-01,0.27269999999999983
2011-11-02,0.27883999999999987
2011-11-03,0.2826799999999998
2011-11-04,0.2794399999999999
2011-11-07,0.2792399999999998
2011-11-08,0.2828599999999999
2011-11-09,0.2724599999999999
2011-11-10,0.2715799999999998
2011-11-11,0.27781999999999984
2011-11-14,0.2726599999999999
2011-11-15,0.2700199999999999
2011-11-16,0.2685599999999999
2011-11-17,0.26737999999999984
2011-11-18,0.26959999999999984
2011-11-21,0.26629999999999987
2011-11-22,0.2669799999999999
2011-11-23,0.2611199999999999
2011-11-25,0.2559799999999999
2011-11-28,0.2579799999999999
2011-11-29,0.2587599999999999
2011-11-30,0.26285999999999987
2011-12-01,0.26539999999999986
2011-12-02,0.2633199999999999
2011-12-05,0.2652199999999999
2011-12-06,0.26517999999999986
2011-12-07,0.26464
2011-12-08,0.26091999999999993
2011-12-09,0.2619799999999999
2011-12-12,0.25415999999999994
2011-12-13,0.2508999999999999
2011-12-14,0.2503199999999999
2011-12-15,0.2530999999999999
2011-12-16,0.25451999999999997
2011-12-19,0.25586
2011-12-20,0.25925999999999993
2011-12-21,0.2580999999999999
2011-12-22,0.2594399999999999
2011-12-23,0.25973999999999997
2011-12-27,0.26261999999999996
2011-12-28,0.25961999999999996
2011-12-29,0.25925999999999993
2011-12-30,0.2561399999999999
2012-01-03,0.2578999999999999
2012-01-04,0.25337999999999994
2012-01-05,0.24975999999999987
2012-01-06,0.24885999999999997
2012-01-09,0.24953999999999998
2012-01-10,0.2525799999999999
2012-01-11,0.2503199999999999
2012-01-12,0.25707999999999986
2012-01-13,0.2527799999999999
2012-01-17,0.25825999999999993
2012-01-18,0.2616599999999999
2012-01-19,0.26661999999999997
2012-01-20,0.26591999999999993
2012-01-23,0.27035999999999993
2012-01-24,0.2706799999999999
2012-01-25,0.2732399999999999
2012-01-26,0.27557999999999994
2012-01-27,0.27884
2012-01-30,0.27479999999999993
2012-01-31,0.2761999999999999
2012-02-01,0.28025999999999995
2012-02-02,0.2799799999999999
2012-02-03,0.28159999999999996
2012-02-06,0.28084
2012-02-07,0.2850799999999999
2012-02-08,0.2833399999999999
2012-02-09,0.2835599999999999
2012-02-10,0.2781999999999999
2012-02-13,0.28281999999999996
2012-02-14,0.27957999999999994
2012-02-15,0.27747999999999995
2012-02-16,0.28023999999999993
2012-02-17,0.28159999999999996
2012-02-21,0.2838799999999999
2012-02-22,0.2827599999999999
2012-02-23,0.28625999999999996
2012-02-24,0.2902999999999999
2012-02-27,0.28845999999999994
2012-02-28,0.2929799999999999
2012-02-29,0.2910999999999999
2012-03-01,0.29189999999999994
2012-03-02,0.2890799999999999
2012-03-05,0.28745999999999994
2012-03-06,0.28184
2012-03-07,0.28354
2012-03-08,0.29088
2012-03-09,0.28767999999999994
2012-03-12,0.28703999999999996
2012-03-13,0.28452
2012-03-14,0.28108
2012-03-15,0.2854
2012-03-16,0.28735999999999995
2012-03-19,0.28996
2012-03-20,0.28864
2012-03-21,0.28608
2012-03-22,0.28408
2012-03-23,0.28722000000000003
2012-03-26,0.29067999999999994
2012-03-27,0.28981999999999997
2012-03-28,0.28764
2012-03-29,0.28735999999999995
2012-03-30,0.28955999999999993
2012-04-02,0.29028
2012-04-03,0.2903
2012-04-04,0.28467999999999993
2012-04-05,0.28262
2012-04-06,0.28298
2012-04-09,0.28301999999999994
2012-04-10,0.27944
2012-04-11,0.28078000000000003
2012-04-12,0.28493999999999997
2012-04-13,0.28069999999999995
2012-04-16,0.28193999999999997
2012-04-17,0.28359999999999996
2012-04-18,0.28203999999999996
2012-04-19,0.28200000000000003
2012-04-20,0.28423999999999994
2012-04-23,0.28084
2012-04-24,0.2825599999999999
2012-04-25,0.28572
2012-04-26,0.28608
2012-04-27,0.2869999999999999
2012-04-30,0.28622000000000003
2012-05-01,0.28745999999999994
2012-05-02,0.28544
2012-05-03,0.28352
2012-05-04,0.28128
2012-05-07,0.28159999999999996
2012-05-08,0.279
2012-05-09,0.275
2012-05-10,0.27598
2012-05-11,0.27362
2012-05-14,0.26712
2012-05-15,0.26105999999999996
2012-05-16,0.26176
2012-05-17,0.26203999999999994
2012-05-18,0.2621
2012-05-21,0.26605999999999996
2012-05-22,0.26244
2012-05-23,0.25649999999999995
2012-05-24,0.25683999999999996
2012-05-25,0.25658000000000003
2012-05-29,0.25658000000000003
2012-05-30,0.25158
2012-05-31,0.25222
2012-06-01,0.25134
2012-06-04,0.25449999999999995
2012-06-05,0.25439999999999996
2012-06-06,0.26105999999999996
2012-06-07,0.26608
2012-06-08,0.26170000000000004
2012-06-11,0.25844
2012-06-12,0.25925999999999993
2012-06-13,0.26322
2012-06-14,0.26356
2012-06-15,0.26759999999999995
2012-06-18,0.26537999999999995
2012-06-19,0.26915999999999995
2012-06-20,0.2694
2012-06-21,0.26252
2012-06-22,0.26504000000000005
2012-06-25,0.26412
2012-06-26,0.26505999999999996
2012-06-27,0.26347999999999994
2012-06-28,0.26044
2012-06-29,0.27081999999999995
2012-07-02,0.26958000000000004
2012-07-03,0.27144
2012-07-05,0.26514000000000004
2012-07-06,0.26037999999999994
2012-07-09,0.26288
2012-07-10,0.26366
2012-07-11,0.26346
2012-07-12,0.26147999999999993
2012-07-13,0.26368
2012-07-16,0.26452
2012-07-17,0.26683999999999997
2012-07-18,0.26596
2012-07-19,0.26774
2012-07-20,0.2641
2012-07-23,0.26036000000000004
2012-07-24,0.25792000000000004
2012-07-25,0.26281999999999994
2012-07-26,0.26934
2012-07-27,0.27059999999999995
2012-07-30,0.26981999999999995
2012-07-31,0.2713
2012-08-01,0.27022
2012-08-02,0.26815999999999995
2012-08-03,0.27666
2012-08-06,0.27912000000000003
2012-08-07,0.27691999999999994
2012-08-08,0.27637999999999996
2012-08-09,0.27542
2012-08-10,0.27444
2012-08-13,0.27414000000000005
2012-08-14,0.27468000000000004
2012-08-15,0.27356
2012-08-16,0.27727999999999997
2012-08-17,0.27547999999999995
2012-08-20,0.2764
2012-08-21,0.27854
2012-08-22,0.28028
2012-08-23,0.27964
2012-08-24,0.27896
2012-08-27,0.27884
2012-08-28,0.27862
2012-08-29,0.27298
2012-08-30,0.27135999999999993
2012-08-31,0.27493999999999996
2012-09-04,0.2732
2012-09-05,0.27466
2012-09-06,0.27964
2012-09-07,0.2857200000000001
2012-09-10,0.2841
2012-09-11,0.28896
2012-09-12,0.2881
2012-09-13,0.29234000000000004
2012-09-14,0.29625999999999997
2012-09-17,0.29290000000000005
2012-09-18,0.29018
2012-09-19,0.28934000000000004
2012-09-20,0.28646000000000005
2012-09-21,0.28798
2012-09-24,0.28559999999999997
2012-09-25,0.28648000000000007
2012-09-26,0.2833800000000001
2012-09-27,0.28712000000000004
2012-09-28,0.28598
2012-10-01,0.28788
2012-10-02,0.28808
2012-10-03,0.2902
2012-10-04,0.29274
2012-10-05,0.29386
2012-10-08,0.29316
2012-10-09,0.29066000000000003
2012-10-10,0.28918
2012-10-11,0.29028
2012-10-12,0.29056000000000004
2012-10-15,0.29074
2012-10-16,0.29352
2012-10-17,0.29428
2012-10-18,0.29354
2012-10-19,0.29166000000000003
2012-10-22,0.29228
2012-10-23,0.28902000000000005
2012-10-24,0.28700000000000003
2012-10-25,0.28694
2012-10-26,0.28746000000000005
2012-10-29,0.28593999999999997
2012-10-30,0.28906
2012-10-31,0.28858000000000006
2012-11-01,0.28928
2012-11-02,0.28700000000000003
2012-11-05,0.28624000000000005
2012-11-06,0.28652
2012-11-07,0.28356000000000003
2012-11-08,0.28122
2012-11-09,0.28132
2012-11-12,0.28090000000000004
2012-11-13,0.27918
2012-11-14,0.28132
2012-11-15,0.28278000000000003
2012-11-16,0.2817200000000001
2012-11-19,0.28596
2012-11-20,0.2868200000000001
2012-11-21,0.28746000000000005
2012-11-23,0.29162
2012-11-26,0.29200000000000004
2012-11-27,0.29188000000000003
2012-11-28,0.29132
2012-11-29,0.29338
2012-11-30,0.29308
2012-12-03,0.2924
2012-12-04,0.29325999999999997
2012-12-05,0.2938200000000001
2012-12-06,0.29034000000000004
2012-12-07,0.29008
2012-12-10,0.29146000000000005
2012-12-11,0.29480000000000006
2012-12-12,0.29646000000000006
2012-12-13,0.29580000000000006
2012-12-14,0.2991400000000001
2012-12-17,0.29832000000000003
2012-12-18,0.30102000000000007
2012-12-19,0.30172
2012-12-20,0.30328
2012-12-21,0.29966000000000004
2012-12-24,0.29984
2012-12-26,0.29835999999999996
2012-12-27,0.3020400000000001
2012-12-28,0.30162
2012-12-31,0.3003
2013-01-02,0.3010400000000001
2013-01-03,0.29636000000000007
2013-01-04,0.29481999999999997
2013-01-07,0.29547999999999996
2013-01-08,0.29564
2013-01-09,0.29746000000000006
2013-01-10,0.30164
2013-01-11,0.30210000000000004
2013-01-14,0.30312000000000006
2013-01-15,0.30098
2013-01-16,0.3003
2013-01-17,0.30362
2013-01-18,0.2986
2013-01-22,0.29684
2013-01-23,0.29732000000000003
2013-01-24,0.29742
2013-01-25,0.30102000000000007
2013-01-28,0.29856000000000005
2013-01-29,0.3001400000000001
2013-01-30,0.30147999999999997
2013-01-31,0.30169999999999997
2013-02-01,0.30600000000000005
2013-02-04,0.30188000000000004
2013-02-05,0.30347999999999997
2013-02-06,0.30196
2013-02-07,0.29968000000000006
2013-02-08,0.30044000000000004
2013-02-11,0.30106
2013-02-12,0.30028
2013-02-13,0.30200000000000005
2013-02-14,0.2982
2013-02-15,0.29752
2013-02-19,0.29996
2013-02-20,0.29776
2013-02-21,0.2946
2013-02-22,0.29544000000000004
2013-02-25,0.29510000000000003
2013-02-26,0.29222000000000004
2013-02-27,0.29438
2013-02-28,0.29398
2013-03-01,0.29414000000000007
2013-03-04,0.29380000000000006
2013-03-05,0.29508
2013-03-06,0.29278000000000004
2013-03-07,0.29525999999999997
2013-03-08,0.29418
2013-03-11,0.2942199999999999
2013-03-12,0.29376
2013-03-13,0.29255999999999993
2013-03-14,0.2922199999999999
2013-03-15,0.29452
2013-03-18,0.29147999999999996
2013-03-19,0.28876
2013-03-20,0.28989999999999994
2013-03-21,0.28801999999999994
2013-03-22,0.2913199999999999
2013-03-25,0.28869999999999996
2013-03-26,0.28745999999999994
2013-03-27,0.2853
2013-03-28,0.28694
2013-04-01,0.28759999999999997
2013-04-02,0.28611999999999993
2013-04-03,0.28615999999999997
2013-04-04,0.28947999999999996
2013-04-05,0.2934
2013-04-08,0.2955
2013-04-09,0.2987599999999999
2013-04-10,0.29896
2013-04-11,0.2994
2013-04-12,0.29945999999999995
2013-04-15,0.29755999999999994
2013-04-16,0.30145999999999995
2013-04-17,0.2966
2013-04-18,0.29745999999999995
2013-04-19,0.29889999999999994
2013-04-22,0.2986599999999999
2013-04-23,0.2943
2013-04-24,0.2946
2013-04-25,0.29423999999999995
2013-04-26,0.29406
2013-04-29,0.29708
2013-04-30,0.29725999999999997
2013-05-01,0.2980999999999999
2013-05-02,0.29628
2013-05-03,0.29747999999999997
2013-05-06,0.29608
2013-05-07,0.29696
2013-05-08,0.29935999999999996
2013-05-09,0.29611999999999994
2013-05-10,0.29445999999999994
2013-05-13,0.29306
2013-05-14,0.29181999999999997
2013-05-15,0.2889999999999999
2013-05-16,0.28955999999999993
2013-05-17,0.2886599999999999
2013-05-20,0.2895
2013-05-21,0.28972
2013-05-22,0.28794
2013-05-23,0.28925999999999996
2013-05-24,0.28908
2013-05-28,0.28844000000000003
2013-05-29,0.28613999999999995
2013-05-30,0.28657999999999995
2013-05-31,0.2853
2013-06-03,0.28888
2013-06-04,0.2904
2013-06-05,0.28657999999999995
2013-06-06,0.28962
2013-06-07,0.29357999999999995
2013-06-10,0.29281999999999997
2013-06-11,0.29364
2013-06-12,0.29416
2013-06-13,0.29755999999999994
2013-06-14,0.29581999999999997
2013-06-17,0.29679999999999995
2013-06-18,0.2964199999999999
2013-06-19,0.29216
2013-06-20,0.28537999999999997
2013-06-21,0.28503999999999996
2013-06-24,0.28493999999999997
2013-06-25,0.28408
2013-06-26,0.2816599999999999
2013-06-27,0.2839999999999999
